,loss,params,iteration,estimators
771,0.24535581965208464,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 42, 'learning_rate': 0.18102188251700208, 'subsample_for_bin': 180000, 'min_child_samples': 220, 'reg_alpha': 0.32653061224489793, 'reg_lambda': 0.7551020408163265, 'colsample_bytree': 0.9111111111111111, 'subsample': 0.7727272727272727}",989,7
772,0.24535976151359407,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 112, 'learning_rate': 0.11451879873398406, 'subsample_for_bin': 100000, 'min_child_samples': 290, 'reg_alpha': 0.5306122448979591, 'reg_lambda': 0.4081632653061224, 'colsample_bytree': 1.0, 'subsample': 1.0}",131,7
773,0.24537581406546793,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 84, 'learning_rate': 0.18371547144769346, 'subsample_for_bin': 140000, 'min_child_samples': 195, 'reg_alpha': 0.32653061224489793, 'reg_lambda': 0.9591836734693877, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.7121212121212122}",934,6
774,0.24545264770528763,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 122, 'learning_rate': 0.020265556287172585, 'subsample_for_bin': 20000, 'min_child_samples': 65, 'reg_alpha': 0.8979591836734693, 'reg_lambda': 0.12244897959183673, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",568,14
775,0.24548221769392042,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 69, 'learning_rate': 0.09770555288142377, 'subsample_for_bin': 20000, 'min_child_samples': 335, 'reg_alpha': 0.42857142857142855, 'reg_lambda': 0.6326530612244897, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",545,10
776,0.24548706925890762,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 115, 'learning_rate': 0.005323929384772373, 'subsample_for_bin': 100000, 'min_child_samples': 135, 'reg_alpha': 0.2040816326530612, 'reg_lambda': 0.8571428571428571, 'colsample_bytree': 1.0, 'subsample': 1.0}",394,173
777,0.24555906422938278,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 130, 'learning_rate': 0.061583063540367876, 'subsample_for_bin': 200000, 'min_child_samples': 175, 'reg_alpha': 0.32653061224489793, 'reg_lambda': 0.2857142857142857, 'colsample_bytree': 1.0, 'subsample': 1.0}",20,14
778,0.2455751008018735,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 63, 'learning_rate': 0.1510607226238384, 'subsample_for_bin': 280000, 'min_child_samples': 130, 'reg_alpha': 0.2857142857142857, 'reg_lambda': 0.42857142857142855, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",523,6
779,0.24563120806042693,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 69, 'learning_rate': 0.16938117107675146, 'subsample_for_bin': 260000, 'min_child_samples': 435, 'reg_alpha': 0.16326530612244897, 'reg_lambda': 0.08163265306122448, 'colsample_bytree': 0.7333333333333333, 'subsample': 1.0}",134,5
780,0.24563362683441903,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 80, 'learning_rate': 0.11926611809873823, 'subsample_for_bin': 280000, 'min_child_samples': 455, 'reg_alpha': 0.5714285714285714, 'reg_lambda': 0.9591836734693877, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",894,4
781,0.24563798247784951,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 96, 'learning_rate': 0.02071955918890094, 'subsample_for_bin': 120000, 'min_child_samples': 190, 'reg_alpha': 0.7142857142857142, 'reg_lambda': 0.9591836734693877, 'colsample_bytree': 1.0, 'subsample': 1.0}",105,49
782,0.24572668992068736,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 133, 'learning_rate': 0.007127245446872905, 'subsample_for_bin': 100000, 'min_child_samples': 70, 'reg_alpha': 0.8979591836734693, 'reg_lambda': 0.6326530612244897, 'colsample_bytree': 0.7333333333333333, 'subsample': 0.8131313131313131}",62,35
783,0.24573209431626242,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 90, 'learning_rate': 0.009436265526970512, 'subsample_for_bin': 180000, 'min_child_samples': 160, 'reg_alpha': 0.1020408163265306, 'reg_lambda': 0.6938775510204082, 'colsample_bytree': 1.0, 'subsample': 1.0}",745,85
784,0.24575672078837008,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 65, 'learning_rate': 0.005423137361721474, 'subsample_for_bin': 240000, 'min_child_samples': 205, 'reg_alpha': 0.1020408163265306, 'reg_lambda': 0.1020408163265306, 'colsample_bytree': 1.0, 'subsample': 0.7171717171717171}",200,203
785,0.24584868578264385,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 56, 'learning_rate': 0.007845433945924048, 'subsample_for_bin': 100000, 'min_child_samples': 320, 'reg_alpha': 0.04081632653061224, 'reg_lambda': 0.4693877551020408, 'colsample_bytree': 1.0, 'subsample': 1.0}",752,66
786,0.24591159521228523,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 50, 'learning_rate': 0.008110543223811752, 'subsample_for_bin': 60000, 'min_child_samples': 75, 'reg_alpha': 0.6122448979591836, 'reg_lambda': 0.08163265306122448, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",276,102
787,0.24593005532454915,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 137, 'learning_rate': 0.006403471327121829, 'subsample_for_bin': 120000, 'min_child_samples': 65, 'reg_alpha': 0.44897959183673464, 'reg_lambda': 0.12244897959183673, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",579,15
788,0.24600013641347063,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 121, 'learning_rate': 0.053323470492027424, 'subsample_for_bin': 260000, 'min_child_samples': 250, 'reg_alpha': 0.673469387755102, 'reg_lambda': 0.6938775510204082, 'colsample_bytree': 1.0, 'subsample': 1.0}",656,17
789,0.2460015709135306,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 137, 'learning_rate': 0.16084732401240037, 'subsample_for_bin': 200000, 'min_child_samples': 175, 'reg_alpha': 0.061224489795918366, 'reg_lambda': 0.9387755102040816, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",842,5
790,0.24602906722677864,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 142, 'learning_rate': 0.044007621544157126, 'subsample_for_bin': 120000, 'min_child_samples': 295, 'reg_alpha': 0.9795918367346939, 'reg_lambda': 0.16326530612244897, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",657,22
791,0.24604593416651155,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 146, 'learning_rate': 0.030308041131661214, 'subsample_for_bin': 160000, 'min_child_samples': 120, 'reg_alpha': 0.2040816326530612, 'reg_lambda': 0.12244897959183673, 'colsample_bytree': 0.7333333333333333, 'subsample': 0.8080808080808082}",270,47
792,0.24605644719890385,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 98, 'learning_rate': 0.005149906136788399, 'subsample_for_bin': 160000, 'min_child_samples': 205, 'reg_alpha': 0.3877551020408163, 'reg_lambda': 0.673469387755102, 'colsample_bytree': 1.0, 'subsample': 0.7474747474747475}",31,80
793,0.24607509149458362,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 125, 'learning_rate': 0.07325436052214492, 'subsample_for_bin': 160000, 'min_child_samples': 310, 'reg_alpha': 0.673469387755102, 'reg_lambda': 0.6122448979591836, 'colsample_bytree': 0.7777777777777778, 'subsample': 1.0}",659,5
794,0.24610730396857228,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 51, 'learning_rate': 0.005188079720672389, 'subsample_for_bin': 20000, 'min_child_samples': 210, 'reg_alpha': 0.9183673469387754, 'reg_lambda': 0.24489795918367346, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",284,191
795,0.2461198486253412,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 112, 'learning_rate': 0.09312614362274728, 'subsample_for_bin': 240000, 'min_child_samples': 350, 'reg_alpha': 0.8571428571428571, 'reg_lambda': 0.1020408163265306, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",288,10
796,0.24618470445598273,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 42, 'learning_rate': 0.04790845452195543, 'subsample_for_bin': 180000, 'min_child_samples': 290, 'reg_alpha': 0.44897959183673464, 'reg_lambda': 0.24489795918367346, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",487,20
797,0.24621602264519682,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 103, 'learning_rate': 0.11367617618284119, 'subsample_for_bin': 180000, 'min_child_samples': 210, 'reg_alpha': 0.1020408163265306, 'reg_lambda': 0.4693877551020408, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",7,8
798,0.2462248275656358,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 68, 'learning_rate': 0.11325719275394726, 'subsample_for_bin': 20000, 'min_child_samples': 380, 'reg_alpha': 0.2857142857142857, 'reg_lambda': 0.5102040816326531, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",228,6
799,0.24622626066399544,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 121, 'learning_rate': 0.09770555288142377, 'subsample_for_bin': 240000, 'min_child_samples': 315, 'reg_alpha': 0.8979591836734693, 'reg_lambda': 0.4693877551020408, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",316,5
800,0.2462494988921522,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 92, 'learning_rate': 0.05891383931113318, 'subsample_for_bin': 160000, 'min_child_samples': 170, 'reg_alpha': 0.04081632653061224, 'reg_lambda': 0.6122448979591836, 'colsample_bytree': 1.0, 'subsample': 1.0}",633,16
801,0.246318874084816,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 52, 'learning_rate': 0.13176983516071486, 'subsample_for_bin': 220000, 'min_child_samples': 365, 'reg_alpha': 0.5714285714285714, 'reg_lambda': 0.8775510204081632, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",224,6
802,0.24637343190388683,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 63, 'learning_rate': 0.1408257096589506, 'subsample_for_bin': 160000, 'min_child_samples': 330, 'reg_alpha': 0.4081632653061224, 'reg_lambda': 0.6122448979591836, 'colsample_bytree': 0.7777777777777778, 'subsample': 1.0}",299,6
803,0.24641024756157426,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 42, 'learning_rate': 0.07033851275411783, 'subsample_for_bin': 180000, 'min_child_samples': 100, 'reg_alpha': 0.3877551020408163, 'reg_lambda': 0.673469387755102, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",101,12
804,0.24643914417339552,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 53, 'learning_rate': 0.09989441973977974, 'subsample_for_bin': 40000, 'min_child_samples': 295, 'reg_alpha': 0.7142857142857142, 'reg_lambda': 0.5510204081632653, 'colsample_bytree': 0.7777777777777778, 'subsample': 1.0}",590,10
805,0.24644275999942145,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 86, 'learning_rate': 0.1403066594877483, 'subsample_for_bin': 60000, 'min_child_samples': 130, 'reg_alpha': 0.32653061224489793, 'reg_lambda': 0.18367346938775508, 'colsample_bytree': 1.0, 'subsample': 0.6919191919191919}",640,15
806,0.24645928940972828,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 48, 'learning_rate': 0.07489545498656683, 'subsample_for_bin': 80000, 'min_child_samples': 115, 'reg_alpha': 0.08163265306122448, 'reg_lambda': 0.08163265306122448, 'colsample_bytree': 0.6444444444444444, 'subsample': 0.9191919191919192}",876,12
807,0.2464634970336098,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 70, 'learning_rate': 0.012310166759971456, 'subsample_for_bin': 260000, 'min_child_samples': 105, 'reg_alpha': 0.8775510204081632, 'reg_lambda': 0.7142857142857142, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.7070707070707071}",441,153
808,0.24646490910646535,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 147, 'learning_rate': 0.011951836046130707, 'subsample_for_bin': 100000, 'min_child_samples': 340, 'reg_alpha': 0.7551020408163265, 'reg_lambda': 0.14285714285714285, 'colsample_bytree': 1.0, 'subsample': 1.0}",717,50
809,0.24649542271972247,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 89, 'learning_rate': 0.19926284742685216, 'subsample_for_bin': 280000, 'min_child_samples': 285, 'reg_alpha': 0.2040816326530612, 'reg_lambda': 0.5510204081632653, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",546,5
810,0.24653780593089658,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 38, 'learning_rate': 0.1510607226238384, 'subsample_for_bin': 80000, 'min_child_samples': 470, 'reg_alpha': 0.04081632653061224, 'reg_lambda': 0.5714285714285714, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",377,6
811,0.2466028818284809,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 79, 'learning_rate': 0.07191428439547362, 'subsample_for_bin': 60000, 'min_child_samples': 130, 'reg_alpha': 0.1020408163265306, 'reg_lambda': 0.26530612244897955, 'colsample_bytree': 1.0, 'subsample': 1.0}",848,12
812,0.24666185948885477,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 89, 'learning_rate': 0.020042299081514503, 'subsample_for_bin': 200000, 'min_child_samples': 200, 'reg_alpha': 0.14285714285714285, 'reg_lambda': 0.5306122448979591, 'colsample_bytree': 1.0, 'subsample': 1.0}",554,48
813,0.24670594576586158,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 37, 'learning_rate': 0.16505910488604397, 'subsample_for_bin': 200000, 'min_child_samples': 170, 'reg_alpha': 0.2857142857142857, 'reg_lambda': 0.3469387755102041, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",600,6
814,0.24677265660664516,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 117, 'learning_rate': 0.19346260119521047, 'subsample_for_bin': 100000, 'min_child_samples': 190, 'reg_alpha': 0.7959183673469387, 'reg_lambda': 0.7959183673469387, 'colsample_bytree': 0.6, 'subsample': 1.0}",314,5
815,0.24688763219295107,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 32, 'learning_rate': 0.015026636248522334, 'subsample_for_bin': 100000, 'min_child_samples': 115, 'reg_alpha': 0.5306122448979591, 'reg_lambda': 0.5510204081632653, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",118,60
816,0.24697765050588483,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 140, 'learning_rate': 0.00617133088915982, 'subsample_for_bin': 120000, 'min_child_samples': 65, 'reg_alpha': 0.0, 'reg_lambda': 0.5714285714285714, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",43,22
817,0.24699025459474544,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 122, 'learning_rate': 0.16084732401240037, 'subsample_for_bin': 40000, 'min_child_samples': 335, 'reg_alpha': 0.3061224489795918, 'reg_lambda': 0.6938775510204082, 'colsample_bytree': 0.7333333333333333, 'subsample': 1.0}",719,6
818,0.24709576001366274,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 126, 'learning_rate': 0.1214885649871194, 'subsample_for_bin': 40000, 'min_child_samples': 300, 'reg_alpha': 0.9387755102040816, 'reg_lambda': 0.36734693877551017, 'colsample_bytree': 0.6, 'subsample': 1.0}",309,6
819,0.24714820126532033,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 110, 'learning_rate': 0.09451185205828212, 'subsample_for_bin': 180000, 'min_child_samples': 255, 'reg_alpha': 0.8571428571428571, 'reg_lambda': 0.36734693877551017, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",794,9
820,0.24717056735556697,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 63, 'learning_rate': 0.08876136893232202, 'subsample_for_bin': 100000, 'min_child_samples': 235, 'reg_alpha': 0.1020408163265306, 'reg_lambda': 0.5306122448979591, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",820,11
821,0.24722165568612042,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 123, 'learning_rate': 0.07298436232037893, 'subsample_for_bin': 260000, 'min_child_samples': 340, 'reg_alpha': 0.9183673469387754, 'reg_lambda': 0.7551020408163265, 'colsample_bytree': 1.0, 'subsample': 1.0}",73,13
822,0.2472671310480984,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 62, 'learning_rate': 0.010197109660117238, 'subsample_for_bin': 40000, 'min_child_samples': 70, 'reg_alpha': 0.18367346938775508, 'reg_lambda': 0.8979591836734693, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",186,83
823,0.247345623179682,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 59, 'learning_rate': 0.07629108329695573, 'subsample_for_bin': 120000, 'min_child_samples': 165, 'reg_alpha': 0.8775510204081632, 'reg_lambda': 0.44897959183673464, 'colsample_bytree': 1.0, 'subsample': 1.0}",548,13
824,0.24735138388746658,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 41, 'learning_rate': 0.00850937319021172, 'subsample_for_bin': 200000, 'min_child_samples': 105, 'reg_alpha': 0.26530612244897955, 'reg_lambda': 0.32653061224489793, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.8080808080808082}",578,182
825,0.2475195489530364,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 130, 'learning_rate': 0.14829729848603948, 'subsample_for_bin': 240000, 'min_child_samples': 315, 'reg_alpha': 0.32653061224489793, 'reg_lambda': 0.9795918367346939, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.6767676767676768}",751,9
826,0.24762612835470332,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 85, 'learning_rate': 0.10251015120455245, 'subsample_for_bin': 140000, 'min_child_samples': 200, 'reg_alpha': 0.7755102040816326, 'reg_lambda': 0.02040816326530612, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",424,5
827,0.24765418282500018,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 149, 'learning_rate': 0.0648503883108266, 'subsample_for_bin': 180000, 'min_child_samples': 75, 'reg_alpha': 0.7755102040816326, 'reg_lambda': 0.22448979591836732, 'colsample_bytree': 0.6888888888888889, 'subsample': 0.8181818181818182}",618,31
828,0.24766232614290995,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 87, 'learning_rate': 0.00764524354345161, 'subsample_for_bin': 260000, 'min_child_samples': 105, 'reg_alpha': 0.7142857142857142, 'reg_lambda': 0.8163265306122448, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",384,129
829,0.247679659848834,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 85, 'learning_rate': 0.01861548113723839, 'subsample_for_bin': 180000, 'min_child_samples': 115, 'reg_alpha': 0.2857142857142857, 'reg_lambda': 0.02040816326530612, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",16,39
830,0.24768273573991428,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 65, 'learning_rate': 0.0624994138509709, 'subsample_for_bin': 140000, 'min_child_samples': 125, 'reg_alpha': 0.9591836734693877, 'reg_lambda': 0.22448979591836732, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",483,15
831,0.24795667170643332,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 80, 'learning_rate': 0.007845433945924048, 'subsample_for_bin': 220000, 'min_child_samples': 85, 'reg_alpha': 0.6938775510204082, 'reg_lambda': 0.836734693877551, 'colsample_bytree': 0.7777777777777778, 'subsample': 1.0}",976,65
832,0.24798081206888622,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 59, 'learning_rate': 0.015026636248522334, 'subsample_for_bin': 200000, 'min_child_samples': 65, 'reg_alpha': 0.7346938775510203, 'reg_lambda': 0.7959183673469387, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",363,14
833,0.24809702031041259,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 131, 'learning_rate': 0.08336076844501303, 'subsample_for_bin': 100000, 'min_child_samples': 250, 'reg_alpha': 0.7755102040816326, 'reg_lambda': 0.7346938775510203, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",595,7
834,0.24820319518138056,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 84, 'learning_rate': 0.009612104225275357, 'subsample_for_bin': 200000, 'min_child_samples': 55, 'reg_alpha': 0.7346938775510203, 'reg_lambda': 0.7142857142857142, 'colsample_bytree': 0.6444444444444444, 'subsample': 0.7777777777777778}",69,18
835,0.24822245818756106,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 110, 'learning_rate': 0.175104821324965, 'subsample_for_bin': 240000, 'min_child_samples': 370, 'reg_alpha': 0.673469387755102, 'reg_lambda': 0.14285714285714285, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",30,5
836,0.24833529169550905,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 30, 'learning_rate': 0.09416350378359348, 'subsample_for_bin': 280000, 'min_child_samples': 65, 'reg_alpha': 0.3469387755102041, 'reg_lambda': 0.5510204081632653, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",738,9
837,0.2485217525940706,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 82, 'learning_rate': 0.008292241179990454, 'subsample_for_bin': 220000, 'min_child_samples': 105, 'reg_alpha': 0.0, 'reg_lambda': 0.3469387755102041, 'colsample_bytree': 0.7777777777777778, 'subsample': 1.0}",892,110
838,0.24855808662754397,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 30, 'learning_rate': 0.08586002659647379, 'subsample_for_bin': 240000, 'min_child_samples': 75, 'reg_alpha': 0.7142857142857142, 'reg_lambda': 0.42857142857142855, 'colsample_bytree': 0.7333333333333333, 'subsample': 1.0}",249,10
839,0.24865158984769786,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 56, 'learning_rate': 0.17317576433031381, 'subsample_for_bin': 200000, 'min_child_samples': 410, 'reg_alpha': 0.6530612244897959, 'reg_lambda': 0.3469387755102041, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",189,4
840,0.24879088156967122,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 83, 'learning_rate': 0.1214885649871194, 'subsample_for_bin': 140000, 'min_child_samples': 120, 'reg_alpha': 0.5306122448979591, 'reg_lambda': 0.6326530612244897, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.6111111111111112}",834,22
841,0.24882903753316,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 49, 'learning_rate': 0.16263905079736335, 'subsample_for_bin': 200000, 'min_child_samples': 125, 'reg_alpha': 0.7551020408163265, 'reg_lambda': 0.44897959183673464, 'colsample_bytree': 0.6888888888888889, 'subsample': 0.8434343434343434}",650,12
842,0.2488682722451795,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 126, 'learning_rate': 0.09521241941169564, 'subsample_for_bin': 280000, 'min_child_samples': 100, 'reg_alpha': 0.9591836734693877, 'reg_lambda': 0.08163265306122448, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.9848484848484849}",165,20
843,0.24905654133709432,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 104, 'learning_rate': 0.007395343513435183, 'subsample_for_bin': 180000, 'min_child_samples': 110, 'reg_alpha': 0.6530612244897959, 'reg_lambda': 0.22448979591836732, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",113,141
844,0.2490838913128336,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 99, 'learning_rate': 0.15501624172378198, 'subsample_for_bin': 180000, 'min_child_samples': 105, 'reg_alpha': 0.2857142857142857, 'reg_lambda': 0.36734693877551017, 'colsample_bytree': 0.6, 'subsample': 0.9545454545454546}",45,15
845,0.24912879618280015,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 91, 'learning_rate': 0.02964393730136121, 'subsample_for_bin': 60000, 'min_child_samples': 95, 'reg_alpha': 0.6938775510204082, 'reg_lambda': 0.4081632653061224, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",211,33
846,0.24924930035532533,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 39, 'learning_rate': 0.040573950657030504, 'subsample_for_bin': 160000, 'min_child_samples': 70, 'reg_alpha': 0.836734693877551, 'reg_lambda': 0.26530612244897955, 'colsample_bytree': 0.7333333333333333, 'subsample': 1.0}",639,16
847,0.24945566988321377,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 119, 'learning_rate': 0.010659112688458395, 'subsample_for_bin': 100000, 'min_child_samples': 100, 'reg_alpha': 0.5714285714285714, 'reg_lambda': 0.9591836734693877, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",536,94
848,0.2495033946937908,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 106, 'learning_rate': 0.016298302492071925, 'subsample_for_bin': 140000, 'min_child_samples': 95, 'reg_alpha': 0.673469387755102, 'reg_lambda': 0.6122448979591836, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",29,61
849,0.24952933371803465,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 125, 'learning_rate': 0.19706765150537875, 'subsample_for_bin': 160000, 'min_child_samples': 180, 'reg_alpha': 0.4897959183673469, 'reg_lambda': 0.7142857142857142, 'colsample_bytree': 1.0, 'subsample': 0.9141414141414141}",210,5
850,0.24963708634283044,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 105, 'learning_rate': 0.09210021162737995, 'subsample_for_bin': 200000, 'min_child_samples': 115, 'reg_alpha': 0.8163265306122448, 'reg_lambda': 0.6122448979591836, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",608,10
851,0.24979453400810814,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 122, 'learning_rate': 0.050079054996995706, 'subsample_for_bin': 180000, 'min_child_samples': 70, 'reg_alpha': 0.18367346938775508, 'reg_lambda': 0.9591836734693877, 'colsample_bytree': 0.6, 'subsample': 1.0}",506,18
852,0.24995829409039794,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 107, 'learning_rate': 0.13323765904001916, 'subsample_for_bin': 280000, 'min_child_samples': 270, 'reg_alpha': 0.6122448979591836, 'reg_lambda': 1.0, 'colsample_bytree': 0.7333333333333333, 'subsample': 1.0}",243,6
853,0.25004832053319337,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 35, 'learning_rate': 0.03539254080764065, 'subsample_for_bin': 260000, 'min_child_samples': 100, 'reg_alpha': 0.04081632653061224, 'reg_lambda': 0.08163265306122448, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.5606060606060606}",601,39
854,0.2501330401387526,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 61, 'learning_rate': 0.006263159724102542, 'subsample_for_bin': 80000, 'min_child_samples': 85, 'reg_alpha': 0.12244897959183673, 'reg_lambda': 0.08163265306122448, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.5909090909090909}",963,55
