Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
2295,5870867,349683.0,1925,1,95,2.5,0.7,,5.21,40.747403000000006,-73.984146,5.0,74.0,,1.6505798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13157,3117327,51530.0,1950,1,100,98.2,28.8,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14277,4046129,54810.0,1942,1,100,49.3,3.0,,59.55,,,,,5.146331,4.0868163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11167,2669113,54000.0,1927,1,100,86.2,4.7,0.7,22.81,40.608167,-73.998124,11.0,284.0,5.2912927,3.127199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,4372239,124035.0,1924,1,90,150.6,24.1,0.7,95.39,40.75275,-73.983159,5.0,84.0,6.1172156,4.557974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,4335590,58394.0,1999,1,100,54.2,8.3,0.3,36.09,40.745915999999994,-74.00200699999999,4.0,93.0,4.342506,3.586016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,2694336,170080.0,1963,1,100,90.6,5.6,0.4,48.45,40.739981,-73.98187,6.0,66.0,6.7809443,3.8805323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13999,2796003,120600.0,1949,83,100,133.7,5.2,1.3,70.14,,,,,6.611234,4.250493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7099,2665213,52740.0,1926,1,100,96.0,4.2,0.9,,40.836645000000004,-73.914167,4.0,17902.0,5.42495,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14289,4940487,71826.0,1958,1,95,98.1,5.4,0.7,84.33,,,,,5.7705064,4.4347377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7576,2957515,83413.0,1927,1,100,101.8,4.2,0.1,18.49,40.86103,-73.899086,5.0,23703.0,6.3753657,2.9172301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5524,2777344,90208.0,1971,1,100,87.7,7.9,0.7,,40.808098,-73.96413299999999,9.0,205.0,5.7670703,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9396,3538784,90540.0,1900,1,100,182.5,3.6,1.7,46.35,40.676455,-73.944304,8.0,313.0,6.7162313,3.8362212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10842,3538107,72600.0,1931,1,100,56.3,2.4,0.5,58.2,40.637094,-73.972927,12.0,490.0,5.3752785,4.063885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6491,5870889,105623.0,2014,1,100,47.4,4.0,0.4,25.64,40.826582,-73.90950500000001,3.0,185.0,5.2616534,3.2441535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,2814410,79498.0,1900,1,100,86.3,16.3,0.0,5.8,40.738107,-73.990033,5.0,52.0,5.2300386,1.7578579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5340,5510683,91226.0,2012,1,95,80.2,6.6,0.6,33.51,40.801320000000004,-73.959517,10.0,19702.0,5.3528056,3.511844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5693,4375719,65496.0,1926,1,100,77.4,3.4,0.0,60.95,40.815464,-73.959538,9.0,211.0,5.766131,4.110054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6590,2816113,86000.0,1928,1,100,71.1,3.7,0.4,,40.829198999999996,-73.91958299999999,4.0,18302.0,5.6815367,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3474,3536621,185466.0,1922,1,100,59.5,4.3,0.5,,40.790494,-73.97371700000001,7.0,179.0,6.12796,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6865,4929110,68306.0,2005,1,100,62.2,3.9,0.5,,40.827874,-73.905857,3.0,185.0,5.1750193,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9602,4517287,61415.0,1910,1,100,43.1,2.9,0.4,54.37,40.694765000000004,-73.93740799999999,3.0,283.0,4.6746964,3.9958124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,4403243,189734.0,1925,1,100,61.9,16.1,0.1,,40.751754,-73.990075,5.0,109.0,3.9908342,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,4940466,144242.0,2008,1,100,61.0,12.6,0.2,61.23,40.75613,-73.99431899999999,4.0,115.0,4.9904327,4.1146374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7813,3110429,77000.0,1983,1,100,114.6,4.1,0.3,43.12,40.882242,-73.89704300000001,8.0,279.0,6.249589,3.7639868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10557,3538110,115009.0,1931,1,100,68.1,3.0,0.6,64.7,40.651161,-73.961212,14.0,50801.0,6.012002,4.169761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13043,3523547,65500.0,1940,1,100,66.6,3.0,0.6,37.09,,,,,5.41343,3.6133473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8678,5038300,56000.0,1926,1,100,73.4,4.3,0.0,130.01,40.878771,-73.90755,8.0,289.0,5.517051,4.8676114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7077,4919447,243426.0,1925,1,100,127.7,13.3,0.8,19.68,40.843247999999996,-73.91040699999999,4.0,22703.0,6.47281,2.9796028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3885,2648661,329507.0,1947,1,100,104.8,16.1,,,40.76119,-73.97104200000001,5.0,11203.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8051,5090158,55001.0,1927,1,100,116.9,4.5,1.1,1.34,40.879071,-73.876164,7.0,423.0,5.685958,0.29266965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14049,4743689,97081.0,1959,1,95,98.0,,,,,,,,5.120983,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13257,2975474,63000.0,1940,1,100,67.8,2.6,0.6,14.07,,,,,5.4536104,2.6440449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,2669734,107547.0,1925,1,100,59.8,4.3,0.0,,40.779854,-73.95953,8.0,15001.0,5.9448967,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5665,2977396,184044.0,1924,1,100,39.7,0.2,0.4,9.44,40.818391,-73.956313,9.0,219.0,6.161629,2.244956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12151,2944926,52509.0,1951,1,100,85.1,3.7,0.8,56.73,,,,,5.3077726,4.0383034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11341,3447380,53325.0,1925,1,100,81.1,3.3,0.7,76.88,40.627724,-73.956784,14.0,762.0,5.434595,4.3422456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10685,2798133,54307.0,1936,1,100,73.2,3.2,0.7,,40.64253,-73.959588,14.0,514.0,5.186268,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5041,2806909,71000.0,1940,1,100,68.5,4.2,0.6,30.89,40.778302000000004,-73.944843,8.0,152.0,5.310246,3.4304326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5053,4998277,53736.0,1929,1,100,83.6,4.9,0.7,21.36,40.773439,-73.945851,8.0,136.0,5.279644,3.06152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11344,4403651,54531.0,1936,1,100,93.9,,,73.67,40.626298999999996,-73.95651099999999,14.0,762.0,5.6743536,4.299596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9255,2976331,118367.0,1930,1,100,5.9,0.2,0.1,,40.673761999999996,-73.995742,6.0,119.0,3.4843123,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,4043731,210014.0,1960,1,100,58.4,7.2,0.4,,40.745313,-74.000617,4.0,89.0,5.9788857,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,3481467,257760.0,1963,1,100,65.4,4.8,0.5,45.19,40.794568,-73.96629,7.0,185.0,6.5035396,3.810876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11937,5803904,115687.0,2007,1,95,116.0,12.9,0.8,60.79,40.577352000000005,-73.957212,13.0,61002.0,5.863347,4.107425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2809828,87271.0,1964,1,100,100.8,1.0,1.0,80.11,40.808838,-73.959574,9.0,20701.0,6.113461,4.383401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5339,4356256,632707.0,1989,1,90,94.3,7.8,,52.21,40.800752,-73.958651,10.0,19702.0,6.4875317,3.955274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9914,2935560,80000.0,1929,1,100,50.4,3.5,,24.37,40.71293,-73.964156,1.0,551.0,5.572914,3.193353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,2606278,244157.0,1913,1,100,97.3,19.7,,18.42,40.741754,-73.98521099999999,5.0,68.0,6.376557,2.9134371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7623,4412142,58000.0,1931,1,100,77.5,4.7,0.7,,40.860402,-73.905843,7.0,253.0,5.234845,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12620,4926068,71562.0,1952,1,100,77.3,4.3,0.6,91.91,,,,,5.460861,4.5208097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,3537823,98099.0,1926,1,100,49.2,7.2,0.3,10.71,40.792101,-73.952174,11.0,168.0,5.544787,2.371178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9367,3525417,59490.0,1963,1,100,108.3,10.3,0.8,70.58,40.670744,-73.958421,9.0,213.0,5.435903,4.256747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7701,3352119,57800.0,1958,1,100,79.9,10.2,0.4,69.11,40.882774,-73.893422,8.0,409.0,4.9544177,4.2356997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8911,3495888,388000.0,1906,1,100,71.8,9.8,0.4,45.38,40.702181,-73.98965600000001,2.0,21.0,6.5509377,3.8150716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14625,2684422,145703.0,1964,1,100,84.0,4.7,0.7,84.94,40.594417,-73.753215,14.0,99802.0,6.256134,4.441945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7904,4474524,56265.0,1924,1,100,118.6,4.6,0.1,154.4,40.868247,-73.891703,7.0,40302.0,6.0361986,5.0395465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10594,4880638,106800.0,1937,1,100,125.0,4.0,1.1,47.13,40.646929,-73.963427,14.0,512.0,6.4452434,3.8529098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8461,4859883,125891.0,1962,1,100,90.7,4.7,0.3,50.57,40.858853,-73.868957,11.0,33201.0,6.4263268,3.9233584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,5146463,53658.0,1887,1,50,35.3,9.1,0.0,,40.741442,-74.006557,2.0,79.0,2.5952547,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,4699004,59824.0,1916,1,95,72.3,3.4,0.7,39.5,40.783233,-73.97245600000001,7.0,169.0,5.2585363,3.6763008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14026,4952730,214152.0,1956,3,100,78.0,4.6,0.7,,,,,,6.5540757,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11448,2658651,75000.0,1938,1,100,97.8,3.3,0.9,,40.605803,-73.960767,15.0,554.0,5.8627787,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13215,2644735,68946.0,1936,1,100,66.5,2.6,0.6,50.16,,,,,5.5004416,3.9152179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7047,2963923,56000.0,1922,1,100,154.8,7.9,1.4,40.82,40.850106,-73.90545999999999,5.0,23502.0,5.934894,3.7091722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4128,2670497,127293.0,1929,1,100,61.4,4.4,0.0,,40.758184,-73.96008499999999,6.0,10601.0,1.5260563,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305,2704314,126045.0,1929,1,100,62.6,3.5,0.6,26.04,40.785879,-73.970703,7.0,173.0,5.891368,3.2596338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,4405909,139629.0,1926,1,60,30.7,8.8,0.0,12.86,40.753514,-73.990728,5.0,109.0,-2.3025851,2.5541217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12646,4408012,73800.0,1950,1,100,90.6,4.8,0.8,64.88,,,,,5.70877,4.172539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,4038126,862071.0,1929,1,85,93.7,12.5,,18.37,40.750879,-73.976472,5.0,80.0,,2.910719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,4335309,230000.0,2003,1,100,148.5,11.8,1.1,,40.757831,-73.991189,4.0,121.0,7.1770186,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6860,2918458,59889.0,1955,1,100,30.1,2.0,0.3,1.22,40.811836,-73.895262,2.0,93.0,4.302713,0.19885089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10665,3094813,126342.0,1931,1,100,85.9,3.6,0.8,62.73,40.644221,-73.959887,14.0,514.0,6.195833,4.1388397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8018,2794965,64740.0,1927,1,100,149.1,7.3,0.1,119.93,40.871486,-73.87816,7.0,425.0,6.135998,4.786908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5704,3539197,1443724.0,1975,1,100,83.0,3.9,0.0,,,,,,8.742638,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6591,4506534,135202.0,1927,1,100,91.4,6.4,0.7,0.0,40.829592,-73.919239,4.0,18302.0,6.193997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,2503855,229720.0,1850,1,100,97.9,17.8,0.1,,40.726009000000005,-74.00751899999999,2.0,37.0,4.513055,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5313,2556696,359602.0,1971,1,100,72.3,4.7,0.1,,40.792699,-73.967128,7.0,181.0,5.279644,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7729,2747968,51116.0,1962,1,100,90.2,5.4,0.1,57.36,40.870596,-73.900485,8.0,26702.0,5.5819917,4.0493474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2884,5934995,100000.0,1942,1,100,73.3,8.3,0.4,53.22,,,,,5.460861,3.9744344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13996,2795996,107988.0,1949,68,100,180.2,4.8,,,,,,,6.8593,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4124,3118877,105734.0,1970,1,100,47.7,13.8,0.0,27.68,40.758764,-73.96194,6.0,10601.0,2.5952547,3.3207102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
